2.346535465979895374e+00 1.314457538097945862e-04
2.346604790479644098e+00 1.347764454391470461e-04
2.346674114979392822e+00 1.380120215162838643e-04
2.346743439479141546e+00 1.411678849123018946e-04
2.346812763978890271e+00 1.442415722715078544e-04
2.346882088478638995e+00 1.471946327886934202e-04
2.346951412978387719e+00 1.500407049196651407e-04
2.347020737478136443e+00 1.527913024775445251e-04
2.347090061977885167e+00 1.554440177190227800e-04
2.347159386477633891e+00 1.579440687024040674e-04
2.347228710977382615e+00 1.603277864642856890e-04
2.347298035477131339e+00 1.626000259657160089e-04
2.347367359976880063e+00 1.647557010229308300e-04
2.347436684476628788e+00 1.667295439474776727e-04
2.347506008976377068e+00 1.685783055196454555e-04
2.347575333476125792e+00 1.702997842462955394e-04
2.347644657975874516e+00 1.718760800629013557e-04
2.347713982475623240e+00 1.732576491445459355e-04
2.347783306975371964e+00 1.744983410559548353e-04
2.347852631475120688e+00 1.755975403612811310e-04
2.347921955974869412e+00 1.765257196584103599e-04
2.347991280474618137e+00 1.772774724237346166e-04
2.348060604974366861e+00 1.779044832153678618e-04
2.348129929474115585e+00 1.784111084651022528e-04
2.348199253973864309e+00 1.787710034780825815e-04
2.348268578473613033e+00 1.790023192835278035e-04
2.348337902973361757e+00 1.791377391502827041e-04
2.348407227473110481e+00 1.791818193718569486e-04
2.348476551972858761e+00 1.791093969667816260e-04
2.348545876472607485e+00 1.789526287243684022e-04
2.348615200972356210e+00 1.787285308994460554e-04
2.348684525472104934e+00 1.784414437400205257e-04
2.348753849971853658e+00 1.780741586857058952e-04
2.348823174471602382e+00 1.776607096484065834e-04
2.348892498971351106e+00 1.772084433040343652e-04
2.348961823471099830e+00 1.767207057752880951e-04
2.349031147970848554e+00 1.761967482378645083e-04
2.349100472470597278e+00 1.756576929290415813e-04
2.349169796970346002e+00 1.751082701074595834e-04
2.349239121470094727e+00 1.745540170073872209e-04
2.349308445969843451e+00 1.740072473700075644e-04
2.349377770469592175e+00 1.734745446811957761e-04
2.349447094969340899e+00 1.729595138179575642e-04
2.349516419469089179e+00 1.724717710898970077e-04
2.349585743968837903e+00 1.720126627917083228e-04
2.349655068468586627e+00 1.715746895407320156e-04
2.349724392968335351e+00 1.711572913377750187e-04
2.349793717468084076e+00 1.707648801429237730e-04
2.349863041967832800e+00 1.703949808745265485e-04
2.349932366467581524e+00 1.700415878913580522e-04
2.350001690967330248e+00 1.697038967037208228e-04
2.350071015467078972e+00 1.693876029346128638e-04
2.350140339966827696e+00 1.690872111145711397e-04
2.350209664466576420e+00 1.687992447982454710e-04
2.350278988966325144e+00 1.685227244278652398e-04
2.350348313466073868e+00 1.682625977458672580e-04
2.350417637965822593e+00 1.680120518013508506e-04
2.350486962465570873e+00 1.677701004272516940e-04
2.350556286965319597e+00 1.675365751210878824e-04
2.350625611465068321e+00 1.673124275124113496e-04
2.350694935964817045e+00 1.670935732802467815e-04
2.350764260464565769e+00 1.668791796605697999e-04
2.350833584964314493e+00 1.666685634825433105e-04
2.350902909464063217e+00 1.664606588450819546e-04
2.350972233963811941e+00 1.662538323927225347e-04
2.351041558463560666e+00 1.660476502394956071e-04
2.351110882963309390e+00 1.658414680862687067e-04
2.351180207463058114e+00 1.656409863868146142e-04
2.351249531962806838e+00 1.654481582527360080e-04
2.351318856462555562e+00 1.652651598444721014e-04
2.351388180962304286e+00 1.651003636794563161e-04
2.351457505462052566e+00 1.649579629191566283e-04
2.351526829961801290e+00 1.648373384486932324e-04
2.351596154461550015e+00 1.647408777601293360e-04
2.351665478961298739e+00 1.646847134459886587e-04
2.351734803461047463e+00 1.646661821568807507e-04
2.351804127960796187e+00 1.646834773228296402e-04
2.351873452460544911e+00 1.647387914102025025e-04
2.351942776960293635e+00 1.648585100798181317e-04
2.352012101460042359e+00 1.650283699527879742e-04
2.352081425959791083e+00 1.652484348141130470e-04
2.352150750459539807e+00 1.655233443517476312e-04
2.352220074959288532e+00 1.658851832458764822e-04
2.352289399459037256e+00 1.663085175358559073e-04
2.352358723958785980e+00 1.667960664390288731e-04
2.352428048458534704e+00 1.673606655969692473e-04
2.352497372958282984e+00 1.680264293010263078e-04
2.352566697458031708e+00 1.687684420239658181e-04
2.352636021957780432e+00 1.695886335864634626e-04
2.352705346457529156e+00 1.705079547284457956e-04
2.352774670957277880e+00 1.715319300460682844e-04
2.352843995457026605e+00 1.726308151647431666e-04
2.352913319956775329e+00 1.738024400060292254e-04
2.352982644456524053e+00 1.750661370741942336e-04
2.353051968956272777e+00 1.764084188061464423e-04
2.353121293456021501e+00 1.778118245342235270e-04
2.353190617955770225e+00 1.792743366858411450e-04
2.353259942455518949e+00 1.808144212999089205e-04
2.353329266955267673e+00 1.824114525267442929e-04
2.353398591455016398e+00 1.840558608568315646e-04
2.353467915954764678e+00 1.857454655134141571e-04
2.353537240454513402e+00 1.874954273013759839e-04
2.353606564954262126e+00 1.892827747235018303e-04
2.353675889454010850e+00 1.911033604938303196e-04
2.353745213953759574e+00 1.929560438563388762e-04
2.353814538453508298e+00 1.948480594920365297e-04
2.353883862953257022e+00 1.967613774751417427e-04
